Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9170378619153675,0.9175946547884187,0.8173719376391982,0.9398663697104677
precision,0.9253365973072215,0.9254278728606357,1.0,0.9289044289044289
recall,0.8957345971563981,0.8969194312796208,0.6113744075829384,0.9443127962085308
f1,0.9102950030102348,0.9109506618531888,0.7588235294117647,0.936545240893067
latency_ms,0.09823403008000092,0.06263346342838685,0.07051216201952146,0.27002497080439714
tamper_resistance,0.8779620853080569,0.8815165876777251,0.590047393364929,0.9218009478672986
detection_rate,0.8957345971563981,0.8969194312796208,0.6113744075829384,0.9443127962085308
true_positives,756,757,516,797
true_negatives,891,891,952,891
false_positives,61,61,0,61
false_negatives,88,87,328,47
