Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.911925601750547,0.911925601750547,0.8282275711159738,0.9327133479212254
precision,0.9065868263473054,0.9065868263473054,1.0,0.9106529209621993
recall,0.9011904761904762,0.9011904761904762,0.6261904761904762,0.9464285714285714
f1,0.9038805970149253,0.9038805970149253,0.7701317715959004,0.9281961471103326
sensitivity,0.9011904761904762,0.9011904761904762,0.6261904761904762,0.9464285714285714
specificity,0.9210526315789473,0.9210526315789473,1.0,0.9210526315789473
latency_ms,0.08918237373135021,0.0597178544726883,0.06779787055251374,0.23004327874214955
tamper_resistance,0.8845238095238095,0.8857142857142857,0.5976190476190476,0.9369047619047619
detection_rate,0.9011904761904762,0.9011904761904762,0.6261904761904762,0.9464285714285714
throughput_sps,11212.978060130628,16745.410712257682,14749.725793016414,4347.008117202494
true_positives,757,757,526,795
true_negatives,910,910,988,910
false_positives,78,78,0,78
false_negatives,83,83,314,45
