Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9170378619153675,0.9175946547884187,0.8190423162583519,0.9398663697104677
precision,0.9253365973072215,0.9254278728606357,1.0,0.9289044289044289
recall,0.8957345971563981,0.8969194312796208,0.6149289099526066,0.9443127962085308
f1,0.9102950030102348,0.9109506618531888,0.7615553925165077,0.936545240893067
sensitivity,0.8957345971563981,0.8969194312796208,0.6149289099526066,0.9443127962085308
specificity,0.9359243697478992,0.9359243697478992,1.0,0.9359243697478992
latency_ms,0.09123864842947979,0.06199971604718929,0.0711355549189986,0.24734042535114925
tamper_resistance,0.8874407582938388,0.8791469194312796,0.580568720379147,0.9229857819905213
detection_rate,0.8957345971563981,0.8969194312796208,0.6149289099526066,0.9443127962085308
throughput_sps,10960.267575345775,16129.106127500309,14057.667802531249,4043.0107556429557
true_positives,756,757,519,797
true_negatives,891,891,952,891
false_positives,61,61,0,61
false_negatives,88,87,325,47
