Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.911925601750547,0.911925601750547,0.8304157549234136,0.9327133479212254
precision,0.9065868263473054,0.9065868263473054,1.0,0.9106529209621993
recall,0.9011904761904762,0.9011904761904762,0.6309523809523809,0.9464285714285714
f1,0.9038805970149253,0.9038805970149253,0.7737226277372262,0.9281961471103326
sensitivity,0.9011904761904762,0.9011904761904762,0.6309523809523809,0.9464285714285714
specificity,0.9210526315789473,0.9210526315789473,1.0,0.9210526315789473
latency_ms,0.08891982635731771,0.06000753043777833,0.06885119027068892,0.23861786990510034
tamper_resistance,0.8797619047619047,0.8785714285714286,0.5976190476190476,0.9297619047619048
detection_rate,0.9011904761904762,0.9011904761904762,0.6309523809523809,0.9464285714285714
throughput_sps,11246.085838962106,16664.575140896653,14524.07715928357,4190.80096724401
true_positives,757,757,530,795
true_negatives,910,910,988,910
false_positives,78,78,0,78
false_negatives,83,83,310,45
