Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.911925601750547,0.911925601750547,0.8276805251641138,0.9327133479212254
precision,0.9065868263473054,0.9065868263473054,1.0,0.9106529209621993
recall,0.9011904761904762,0.9011904761904762,0.625,0.9464285714285714
f1,0.9038805970149253,0.9038805970149253,0.7692307692307693,0.9281961471103326
sensitivity,0.9011904761904762,0.9011904761904762,0.625,0.9464285714285714
specificity,0.9210526315789473,0.9210526315789473,1.0,0.9210526315789473
latency_ms,0.08880635580818293,0.06130539875322671,0.06835922370593449,0.23112516173648626
tamper_resistance,0.8821428571428571,0.8857142857142857,0.6011904761904762,0.9273809523809524
detection_rate,0.9011904761904762,0.9011904761904762,0.625,0.9464285714285714
throughput_sps,11260.455300743874,16311.777108331207,14628.603804832072,4326.66003340707
true_positives,757,757,525,795
true_negatives,910,910,988,910
false_positives,78,78,0,78
false_negatives,83,83,315,45
