Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9170378619153675,0.9175946547884187,0.8184855233853007,0.9398663697104677
precision,0.9253365973072215,0.9254278728606357,1.0,0.9289044289044289
recall,0.8957345971563981,0.8969194312796208,0.6137440758293838,0.9443127962085308
f1,0.9102950030102348,0.9109506618531888,0.7606461086637298,0.936545240893067
latency_ms,0.11035514568167433,0.06807315057529373,0.06718465639382003,0.2227951264328309
tamper_resistance,0.8791469194312796,0.8720379146919431,0.5959715639810427,0.9206161137440758
detection_rate,0.8957345971563981,0.8969194312796208,0.6137440758293838,0.9443127962085308
true_positives,756,757,518,797
true_negatives,891,891,952,891
false_positives,61,61,0,61
false_negatives,88,87,326,47
